r (Ang), PDF (RMC), PDF (Expt)
   6.5450934118047310E-002  ,   -5.1766922827516382E-002  ,   -5.1848715021545887E-002
  0.13090186823609462       ,  -0.10353384565503276       ,  -0.10369743004309177     
  0.19635280235414193       ,  -0.15530076848254912       ,  -0.15554614506463765     
  0.26180373647218924       ,  -0.20706769131006553       ,  -0.20739486008618355     
  0.32725467059023655       ,  -0.25883461413758185       ,  -0.25924357510772938     
  0.39270560470828386       ,  -0.31060153696509823       ,  -0.31109229012927531     
  0.45815653882633117       ,  -0.36236845979261467       ,  -0.36294100515082123     
  0.52360747294437848       ,  -0.41413538262013105       ,  -0.41478972017236709     
  0.58905840706242585       ,  -0.46590230544764749       ,  -0.46663843519391296     
  0.65450934118047310       ,  -0.51766922827516371       ,  -0.51848715021545877     
  0.71996027529852036       ,  -0.56943615110268020       ,  -0.57033586523700464     
  0.78541120941656772       ,  -0.62120307393019647       ,  -0.62218458025855061     
  0.85086214353461509       ,  -0.67296999675771296       ,  -0.67403329528009648     
  0.91631307765266234       ,  -0.72473691958522934       ,  -0.72588201030164246     
  0.98176401177070960       ,  -0.77650384241274573       ,  -0.77773072532318821     
   1.0472149458887570       ,  -0.82827076524026211       ,  -0.82957944034473419     
   1.1126658800068043       ,  -0.88003768806777838       ,  -0.88142815536627983     
   1.1781168141248517       ,  -0.92287146616666116       ,  -0.93327687038782592     
   1.2435677482428988       ,  -0.83723791771940215       ,  -0.85344956023038154     
   1.3090186823609462       ,  -0.61975095806596059       ,  -0.61311182413836374     
   1.3744696164789936       ,  -0.27203294638231046       ,  -0.26750954389657350     
   1.4399205505970407       ,   0.17392051622051574       ,   0.16943707815750478     
   1.5053714847150881       ,   0.66341558655882782       ,   0.65652428842499988     
   1.5708224188331354       ,    1.1283703087919994       ,    1.1273298044970983     
   1.6362733529511828       ,    1.4961771005087146       ,    1.5020358083320751     
   1.7017242870692302       ,    1.7000422764500625       ,    1.7065797415628750     
   1.7671752211872773       ,    1.6926194793747587       ,    1.6929626417582717     
   1.8326261553053247       ,    1.4603888491874117       ,    1.4532893752203726     
   1.8980770894233721       ,    1.0318812159452018       ,    1.0222270836597473     
   1.9635280235414192       ,   0.47325844615649004       ,   0.46716572453322697     
   2.0289789576594668       ,  -0.12920410036465155       ,  -0.12977025408318948     
   2.0944298917775139       ,  -0.69256028666567171       ,  -0.69092222213399934     
   2.1598808258955611       ,   -1.1558746343999966       ,   -1.1570596592044544     
   2.2253317600136087       ,   -1.4867769970082871       ,   -1.4928736855987419     
   2.2907826941316558       ,   -1.6762339479232538       ,   -1.6848479947296064     
   2.3562336282497034       ,   -1.7283820776887704       ,   -1.7351977772324025     
   2.4216845623677505       ,   -1.6532459199747431       ,   -1.6560100167904930     
   2.4871354964857977       ,   -1.4657395451842257       ,   -1.4660183577295949     
   2.5525864306038453       ,   -1.1885597777960850       ,   -1.1899440940267434     
   2.6180373647218924       ,  -0.85386582364881403       ,  -0.85855649206072704     
   2.6834882988399396       ,  -0.50043751786311030       ,  -0.50739012863794208     
   2.7489392329579871       ,  -0.16708242769486109       ,  -0.17321263150312888     
   2.8143901670760343       ,   0.11416139659101149       ,   0.11106481814886242     
   2.8798411011940814       ,   0.32189670311469409       ,   0.32130350932003426     
   2.9452920353121290       ,   0.44577731051867930       ,   0.44516945067403546     
   3.0107429694301762       ,   0.48512656432179124       ,   0.48246235942253485     
   3.0761939035482238       ,   0.44754717546429651       ,   0.44305594952267013     
   3.1416448376662709       ,   0.34779952388920143       ,   0.34352090034323768     
   3.2070957717843180       ,   0.20595040930236649       ,   0.20360987788602800     
   3.2725467059023656       ,    4.4075833788828241E-002  ,    4.3383105131233189E-002
   3.3379976400204128       ,  -0.11774572508872845       ,  -0.11879264331818475     
   3.4034485741384604       ,  -0.26435406588948523       ,  -0.26750690777572778     
   3.4688995082565075       ,  -0.38602946604734623       ,  -0.39104438078710030     
   3.5343504423745546       ,  -0.47696340306842872       ,  -0.48170004294621738     
   3.5998013764926022       ,  -0.53337363219209388       ,  -0.53564684035278576     
   3.6652523106106494       ,  -0.55281678791425282       ,  -0.55232860843936693     
   3.7307032447286965       ,  -0.53483214370058896       ,  -0.53347994739983051     
   3.7961541788467441       ,  -0.48171747151554223       ,  -0.48204851962939638     
   3.8616051129647913       ,  -0.39820707528517146       ,  -0.40139450593758391     
   3.9270560470828384       ,  -0.29004546862046005       ,  -0.29508393310105313     
   3.9925069812008860       ,  -0.16270369569101473       ,  -0.16736948933939697     
   4.0579579153189336       ,   -2.1533045504179706E-002  ,   -2.4136159174267324E-002
   4.1234088494369807       ,   0.12661061089307515       ,   0.12619231261179842     
   4.1888597835550279       ,   0.27169640851956550       ,   0.27239821977247347     
   4.2543107176730750       ,   0.40056887494399002       ,   0.40132513889149751     
   4.3197616517911221       ,   0.49937105892065514       ,   0.49990570052492334     
   4.3852125859091702       ,   0.55732188439435548       ,   0.55792041510275536     
   4.4506635200272173       ,   0.56992687311674539       ,   0.57065037287357723     
   4.5161144541452645       ,   0.54017641905172908       ,   0.54049337302029210     
   4.5815653882633116       ,   0.47759367498568750       ,   0.47689464697197681     
   4.6470163223813588       ,   0.39602288156560622       ,   0.39450101645321412     
   4.7124672564994068       ,   0.31112928187443140       ,   0.31005037603663116     
   4.7779181906174539       ,   0.23798940042209199       ,   0.23890575907943290     
   4.8433691247355011       ,   0.18870150620869383       ,   0.19218616509070566     
   4.9088200588535482       ,   0.17014048984873728       ,   0.17515352586085386     
   4.9742709929715954       ,   0.18253174175112591       ,   0.18704752923079590     
   5.0397219270896425       ,   0.21968610353233156       ,   0.22212591071846410     
   5.1051728612076905       ,   0.27111335817194976       ,   0.27141853063388649     
   5.1706237953257377       ,   0.32519038068557643       ,   0.32467596667724880     
   5.2360747294437848       ,   0.37195121620339966       ,   0.37212206325982755     
   5.3015256635618320       ,   0.40443243841751392       ,   0.40579741653205348     
   5.3669765976798791       ,   0.41856986120439521       ,   0.42042216716495728     
   5.4324275317979271       ,   0.41253620898575705       ,   0.41378225604228347     
   5.4978784659159743       ,   0.38644381271227751       ,   0.38667222901165993     
   5.5633294000340214       ,   0.34259111927279939       ,   0.34244573920679489     
   5.6287803341520686       ,   0.28564822026500764       ,   0.28625562129334670     
   5.6942312682701157       ,   0.22206983948246953       ,   0.22410782199154741     
   5.7596822023881629       ,   0.15865281397097214       ,   0.16188860391366799     
   5.8251331365062109       ,   0.10091020131817227       ,   0.10453089909045224     
   5.8905840706242580       ,    5.2125951155300179E-002  ,    5.5453234695092321E-002
   5.9560350047423052       ,    1.3435854943812624E-002  ,    1.6339622341331048E-002
   6.0214859388603523       ,   -1.5454683397118762E-002  ,   -1.2749214973842342E-002
   6.0869368729783995       ,   -3.5611723631194650E-002  ,   -3.3010107432350097E-002
   6.1523878070964475       ,   -4.8640180982316719E-002  ,   -4.6392622187464275E-002
   6.2178387412144946       ,   -5.6669147996843285E-002  ,   -5.5075478002226265E-002
   6.2832896753325418       ,   -6.2099909389680297E-002  ,   -6.1023142209652659E-002
   6.3487406094505889       ,   -6.6957869824493269E-002  ,   -6.5687448651067695E-002
   6.4141915435686361       ,   -7.2200683801415561E-002  ,   -6.9883157387631858E-002
   6.4796424776866841       ,   -7.7529622117630079E-002  ,   -7.3832573508114438E-002
   6.5450934118047313       ,   -8.1914427300975881E-002  ,   -7.7342213661910880E-002
   6.6105443459227784       ,   -8.4474007607063736E-002  ,   -8.0046139447891462E-002
   6.6759952800408255       ,   -8.5077441603054541E-002  ,   -8.1634622347044564E-002
   6.7414462141588727       ,   -8.4289277675060836E-002  ,   -8.1994563841310902E-002
   6.8068971482769207       ,   -8.2831417586386097E-002  ,   -8.1223547385383635E-002
   6.8723480823949679       ,   -8.1075301492682592E-002  ,   -7.9531567642148748E-002
   6.9377990165130150       ,   -7.8938178527104080E-002  ,   -7.7090085766539584E-002
   7.0032499506310621       ,   -7.6121508608402194E-002  ,   -7.3904654071750786E-002
   7.0687008847491093       ,   -7.2338226890760846E-002  ,   -6.9768019817694024E-002
   7.1341518188671564       ,   -6.7288652263861090E-002  ,   -6.4308796819611810E-002
   7.1996027529852045       ,   -6.0502896305803723E-002  ,   -5.7110917223031327E-002
   7.2650536871032516       ,   -5.1372067468026354E-002  ,   -4.7859854159758915E-002
   7.3305046212212988       ,   -3.9513631478664858E-002  ,   -3.6474843711203624E-002
   7.3959555553393459       ,   -2.5232855409602663E-002  ,   -2.3199600703875438E-002
   7.4614064894573930       ,   -9.6548544690311378E-003  ,   -8.6339487081271999E-003
   7.5268574235754411       ,    5.6672135241238744E-003  ,    6.3070084445223436E-003
   7.5923083576934882       ,    1.9406514969085121E-002  ,    2.0512273448093372E-002
   7.6577592918115354       ,    3.0872585906388379E-002  ,    3.2859980686311054E-002
   7.7232102259295825       ,    3.9887747613216069E-002  ,    4.2427727153517558E-002
   7.7886611600476297       ,    4.6332857674992262E-002  ,    4.8668354552623805E-002
   7.8541120941656768       ,    4.9867803064336101E-002  ,    5.1496748845630366E-002
   7.9195630282837248       ,    5.0146915427629370E-002  ,    5.1266118654930366E-002
   7.9850139624017720       ,    4.7342210525715127E-002  ,    4.8655726782638145E-002
   8.0504648965198200       ,    4.2443421084836161E-002  ,    4.4520785246323406E-002
   8.1159158306378671       ,    3.6968515471642607E-002  ,    3.9753798592145666E-002
   8.1813667647559143       ,    3.2255926279182029E-002  ,    3.5180967107296499E-002
   8.2468176988739614       ,    2.8915426471031635E-002  ,    3.1489250320275476E-002
   8.3122686329920086       ,    2.6888943760810365E-002  ,    2.9169627835023536E-002
   8.3777195671100557       ,    2.6012534108521283E-002  ,    2.8473120070754462E-002
   8.4431705012281029       ,    2.6497856970845952E-002  ,    2.9393303397564841E-002
   8.5086214353461500       ,    2.8827474023597591E-002  ,    3.1693186557652311E-002
   8.5740723694641972       ,    3.3136108220137843E-002  ,    3.4978600223134607E-002
   8.6395233035822443       ,    3.8693499105966457E-002  ,    3.8795795399307845E-002
   8.7049742377002914       ,    4.4078761667712074E-002  ,    4.2717095286546318E-002
   8.7704251718183404       ,    4.8022116177905104E-002  ,    4.6386577325116203E-002
   8.8358761059363875       ,    5.0233806160204612E-002  ,    4.9522234770479574E-002
   8.9013270400544346       ,    5.1468111845349156E-002  ,    5.1894365167322369E-002
   8.9667779741724818       ,    5.2700343327539499E-002  ,    5.3306923722992713E-002
   9.0322289082905289       ,    5.4093304778002824E-002  ,    5.3597643390745832E-002
   9.0976798424085761       ,    5.4670917357661192E-002  ,    5.2655094452117329E-002
   9.1631307765266232       ,    5.3042570713846313E-002  ,    5.0440020985437907E-002
   9.2285817106446704       ,    4.8603993325818634E-002  ,    4.6999327840481470E-002
   9.2940326447627175       ,    4.2185351415845264E-002  ,    4.2468720621369721E-002
   9.3594835788807647       ,    3.5551041000838765E-002  ,    3.7065611635028729E-002
   9.4249345129988136       ,    3.0127875247096567E-002  ,    3.1073977801088417E-002
   9.4903854471168607       ,    2.6011629509718692E-002  ,    2.4820938114458582E-002
   9.5558363812349079       ,    2.2082736144834678E-002  ,    1.8646093950720446E-002
   9.6212873153529550       ,    1.7128131982132668E-002  ,    1.2869401433746331E-002
   9.6867382494710021       ,    1.1018510462072573E-002  ,    7.7661197589350330E-003
   9.7521891835890493       ,    4.9546963675357186E-003  ,    3.5530841820555926E-003
   9.8176401177070964       ,    5.9408061909288555E-004  ,    3.8086516898841596E-004
